Id,Price
725,163327.89966964276
15856,218065.42112175323
5480,348546.9308238051
15664,299644.12255296914
14275,146190.26577160333
7633,210226.67539905655
13329,184025.09510609647
5502,229594.20720194766
4220,294997.62974437344
11538,214334.48287067073
15975,274230.2416612921
3310,216095.9358828058
9286,154447.34056057324
11260,183422.2360634064
5214,105062.78790054057
11307,196475.25484606723
13543,395037.5497652288
615,192990.67800925302
3495,228524.95659047068
2321,221021.70872458606
12046,190941.3417606412
16688,141649.57567092645
12694,232715.12714272167
783,151187.9316671103
8968,169315.27126963518
13454,184661.9592303545
12190,242277.1733083921
11160,111905.79423638614
10291,202127.57106564633
891,291645.90266403236
2982,179797.65601995587
3818,293208.6134890474
2449,195236.0539973155
8317,168881.31913643674
4922,195283.79378017204
1257,236381.0114990639
9348,201067.47270886184
4176,177130.24191791707
10704,156681.32728096237
6624,113474.38352654774
5428,191711.6920277358
12749,182165.6225837874
8994,188298.11613881495
11513,142169.6032256189
3047,185608.17346351882
9519,208822.6190703389
12309,256546.26245145095
14081,265541.2422101828
8334,252134.40047119348
6343,186684.8720162109
14788,130562.75227061148
15748,333014.7847679255
153,238553.47135100391
14149,193783.422910273
269,195515.00819993071
5452,126998.95684330772
721,152348.0950581514
5079,310943.26420868386
2831,119920.24870850531
10614,112334.70024232406
10131,250840.91090837403
9996,294167.854022597
3061,200273.91634506924
11733,309421.03826525493
3726,244851.9375468495
10929,218507.6566700745
9011,367495.56585644034
16182,260032.36953891104
4976,163191.57180655265
9897,254543.3025252839
1872,146902.9227662664
9205,424874.28937834647
5403,405792.07634247834
14074,213631.7452368382
6268,151979.28707962277
14232,160636.29948848567
8532,204780.55284982332
7034,336046.0681697197
6553,496605.56249253446
3133,166807.62651975395
8596,198269.1020982669
12389,246245.04923770519
14462,176627.1218611027
8860,384615.0593339185
8377,307194.56655296066
6367,340719.73687627545
6917,248403.28284803676
4216,193891.2052106405
5806,174628.31494815892
5438,183345.02179760957
6632,209038.91317254593
2650,156007.24781461907
5396,173526.7289367137
4044,152345.6059658208
1345,229620.17081845488
856,180986.09412924343
12791,266925.0125144382
12499,214816.4709314785
12249,127824.15866108179
14641,142212.77528777308
1919,155281.59831153296
7848,202231.05149021634
10749,180595.34824590498
15554,177491.11010517343
15834,213784.96038590834
1355,147403.80204392417
15451,176259.58463851642
12401,215305.3856843211
10290,166779.1446719441
9462,114922.99061768413
3103,240057.40491096972
3420,149644.04069064677
12262,240637.88429894554
5032,132756.69962516034
8949,354113.3108543537
15567,210122.1674952681
16389,156282.29126583893
7809,87153.89862519191
8990,147503.67234828684
16089,268412.33794393315
12743,95533.34702274842
5132,121172.00706051024
1619,286690.4522667376
2428,72081.77046247358
16741,158677.7336096204
13193,224692.0139019512
12588,488654.1467268504
5067,160991.483211101
14685,125429.96619440526
2292,166647.14186059896
5746,124576.70564468385
12578,164752.26351812374
14834,180215.67731951244
2147,173830.87042148464
8222,128471.06702524025
10419,263724.86773552257
11492,222765.90803492867
3006,211367.15234408373
8761,190635.24037260457
15371,300981.05371643853
16367,160432.603706837
6317,271144.6534857902
10878,272631.53264288005
3895,161001.55866824184
8041,177880.58204442862
13428,464120.9603100362
14669,154315.79712666385
1006,176946.81720173516
12271,180545.0269055015
3764,335183.40773162566
7675,200402.21679017824
11709,284008.6637580279
8629,144491.5299102944
1105,294673.0662374337
6096,197993.82832872152
11727,214507.486189161
5157,181282.30414811693
3679,152140.05623800895
1755,134523.16495251164
7391,200674.0142692181
7425,100078.08567505321
6882,424064.11700741283
10752,374347.5149231969
7472,242591.58206500905
14320,98878.78447848327
9596,159095.2753061829
5317,218480.51463004312
7378,88720.91441286757
16154,186513.6883484277
3464,190723.04817074354
4197,224795.73751218396
9477,116620.84396199214
12705,197254.29595417329
16426,202787.48417901725
1481,67089.11144774209
9946,239157.47385305073
12025,224088.3619330035
5341,232725.1413975061
9923,304047.44605922134
7953,195883.68007863127
11066,268133.88415285083
5037,174692.5630783328
2509,186257.74351062928
4937,333875.2692146942
12089,391431.9982537812
4964,186698.84134836917
16500,278592.5692273888
4625,147710.66106166228
2363,400800.34867708513
8148,191616.1471238178
3804,182188.5060214197
4584,152935.3874517567
10694,106808.15609564519
2691,176476.83445464
2983,211754.63105266303
13563,374319.03483747534
10747,214304.571805693
1721,196836.6429805958
2789,264681.7957248715
7214,248309.7511358827
8659,224669.0406014835
5107,296107.2429634151
3843,232774.5751254073
14610,404732.06028049206
15505,166495.03963490957
5060,258652.29154947796
16055,240343.02657819568
14963,201368.25321358323
4118,142412.3886566391
1672,167902.67697138918
3209,168164.37570012696
16515,143882.84280862266
973,172065.58673478104
12529,186696.59046455618
5896,110796.60485085887
5450,305715.4872069819
3249,177762.64221453946
8911,182638.11974383154
5898,222922.36287825837
1024,179315.71721067172
4766,212744.31450727474
15804,176250.71975596575
14303,200641.08671619074
10707,188438.70691594118
6605,223753.2291740509
1138,444057.7009312694
14088,451997.77977015957
9154,184397.47379208828
8190,203147.37418987384
398,278104.9797323363
13302,237829.89016427955
9696,146202.28792367506
16786,128197.1920246015
16230,194599.7696336214
6552,185132.56695630233
923,218154.31676080916
9602,281264.8003887787
5857,260702.7686314042
8120,172049.91186112526
7134,185688.66618934556
11726,174456.2417578091
8069,116657.8633830086
12420,172360.5692726562
8604,186990.57713954008
4854,288417.3865083244
12212,191589.9747054432
12099,361224.562131018
3882,377079.8758492909
6995,347756.4407455069
10172,204596.27210437928
11672,356196.363278836
12897,271911.4939424571
16097,185877.22926154864
6779,284975.9975200581
11199,192908.53678712476
10816,421621.88974169025
143,396489.1775066384
5399,255351.93932304054
3286,155752.3687243878
13706,215946.23599383762
1935,391597.46648992115
16000,190348.9280697042
2860,191266.73144895994
11407,189390.09237109494
16378,272882.63520858163
12278,185705.7500841958
3842,185048.3866572664
2692,331289.8515922978
7699,180818.8973376714
6825,304039.7293123423
7268,275040.82159833657
1477,413648.73690954625
9887,177851.92247335427
9436,185319.24088353413
3179,275936.24854410597
1350,466088.3644197751
10643,187713.8304944591
5793,296705.0032189853
11494,347515.5999294605
4206,186928.75256131554
12419,241260.89476811144
8530,251907.62459135367
5985,138856.7953152031
8908,194259.59001325245
256,121213.04367034032
7234,172561.45022445358
5648,223153.05158315634
3014,207638.14615594663
2184,188438.55327399407
9189,257403.56232353768
14884,188704.39711514386
10333,164991.155335314
15896,135285.4537196673
13269,154982.47504547084
8603,229570.70321861483
15087,181698.97883114914
4344,186458.5615965561
7981,67092.49677140571
10908,223245.90198989844
6190,165050.1983923007
11742,214800.66570584744
9224,144795.37719697427
14667,191012.37117854334
458,188473.98088869746
2464,351431.07282590715
12320,244521.52688005596
278,188763.78316367875
2912,223227.66669745828
6698,221853.12605527806
4510,130994.40337071277
4183,175093.74911260657
5551,218432.68293215695
12187,191121.6114222132
7948,227688.95815250912
10808,191361.8600193271
12432,190279.9697056004
5356,179337.59782012078
8984,506721.63911407907
9203,184653.02822248716
15412,83610.4496322054
12041,132377.36777020677
7644,273187.1430687364
7071,191489.5976209694
10685,175869.80641686404
6763,301308.77737159765
940,146416.27289996672
14959,196858.08193549732
1338,160041.66248670072
5351,127520.96503832629
6524,185260.0478900324
12516,150650.7694216539
3288,241367.04098710205
3146,234084.39547663147
3954,175881.23243055207
11955,168241.4183263959
1211,219313.6728267331
15668,210665.86701370438
1320,83520.34892496848
9108,160241.03166618972
16482,307234.28523222014
5017,130304.5623513269
8290,214155.59256637207
4304,424242.35661418794
1930,196622.73378849737
12530,174720.94640284212
11295,326370.1504302699
3002,157760.3001592822
15483,173255.12749651336
11525,198444.25353809548
13978,127264.81585236355
4885,197886.66989905498
8325,175761.16088912362
3630,117913.68884833902
9165,180842.5729019149
13945,244278.14326271648
10663,191196.46614850799
14803,181065.86712035112
7621,181678.22439845128
8205,237477.6824367292
10387,203996.955356298
5457,149189.2514725368
10234,377018.866830404
6251,177297.36806713504
701,265579.3038758419
7930,180103.65909483074
15028,137145.4838933653
12172,76303.6311918077
5805,184645.30486225677
7411,322608.6753802502
14806,180321.32787507176
7890,164168.93411221507
10440,134027.9980534122
14926,167271.73600062783
5381,148665.93827513853
3800,365258.9090358038
10511,212674.71615234273
9324,239899.36250215044
3313,219092.54222702776
7351,152902.2036299852
8459,191733.30749849344
9957,124154.6435616674
12024,198274.1298490755
4380,237103.85436902192
5042,118565.15478615495
13289,144527.5367541099
13407,397910.41082156677
13258,157745.33623443302
15993,255601.21928179427
12525,206762.21680238657
4062,269358.66241180245
12065,151738.93438762153
8227,180554.13101561478
11333,170569.64340387608
2867,137887.0909865564
3319,242574.90433243054
3523,332758.0270834068
7055,192327.518705497
14930,181259.00428562457
3444,134835.69070827894
2940,316850.14423604304
6935,400368.3211127004
16116,386740.56995808624
13370,235878.14674452343
6103,227478.4514207518
7446,195721.43564768235
1859,179747.50963333625
4079,179883.02180397665
3228,165994.9440865534
9665,161037.8432392438
15957,409169.7304507766
11533,178533.60099046468
2314,122073.6420604256
4096,239095.97311304547
13437,171848.522445401
5980,206419.44055654586
2008,193615.97491240143
6754,190062.94744378317
4129,156939.6705214425
14557,299537.924636825
7096,300089.6644784503
14297,263721.45796860626
3967,248247.48934225988
16485,103939.53997292276
13075,284339.106667547
14289,191979.4186889671
10988,162650.17141065112
3230,150852.02429530758
13250,172302.27953742075
2559,199914.3241364487
7739,292013.25537350064
7213,166281.98808060776
6639,191376.71709993534
3164,293270.7249569056
15207,161896.95141171536
5113,189901.83230623967
3929,149077.31725684067
14493,273542.63942357764
11110,186363.4768624472
2033,203737.56532735156
16057,214405.14545329512
16709,229254.1019347069
14313,157295.44898608173
1028,290400.39061984315
7187,100754.15419665577
3738,339231.3868632947
9869,321880.45706242515
