Id,Price
725,137410.44339661478
15856,176011.59174540467
5480,147600.35622852625
15664,317784.0994748205
14275,128562.99471981704
7633,162209.80426644188
13329,180214.28039878703
5502,149375.38346000883
4220,299918.2268705925
11538,252307.5482960166
15975,186260.16484996476
3310,289226.15346618736
9286,128239.68942431848
11260,134727.98690967998
5214,103248.04500099165
11307,152568.81400269235
13543,319838.44396172726
615,131563.59316085323
3495,263532.21202821453
2321,163477.83056897062
12046,123846.95897848776
16688,93002.67533686057
12694,256107.2879476079
783,128659.86591360926
8968,214971.6061583651
13454,131935.37081302062
12190,184835.81543281305
11160,125945.76072938346
10291,161127.48634975596
891,184612.74137328682
2982,172529.78748340893
3818,159663.6516752988
2449,106443.57213250111
8317,124745.52015486069
4922,140604.33932214917
1257,153313.35013364893
9348,130836.69006469245
4176,147507.90808458082
10704,145459.36580569207
6624,109152.43911294431
5428,175429.3098796425
12749,140630.07253776104
8994,141631.7936161064
11513,87228.10719581204
3047,124906.14538329461
9519,267412.70971983037
12309,121825.33463733151
14081,175121.6954111409
8334,171753.65664257383
6343,136436.65534661096
14788,114334.14432269614
15748,285438.5637043382
153,186619.8472144746
14149,172464.40967051263
269,139169.4315660029
5452,122883.42357408903
721,146552.13825646794
5079,332586.86184343847
2831,146242.2061149421
10614,106096.91120421141
10131,143950.58666105612
9996,293471.4583493075
3061,178768.7440345375
11733,343734.146126084
3726,144561.8511687225
10929,156483.71959006877
9011,138047.8094197569
16182,308653.65439693345
4976,139971.1629939759
9897,159520.15664630593
1872,150324.18029481175
9205,262939.14428761904
5403,272149.5733331622
14074,144343.5130721711
6268,99316.7640062327
14232,136195.22143812088
8532,141632.40137196233
7034,168439.8961877556
6553,342986.60212647857
3133,138172.73127563248
8596,140429.34787850553
12389,290934.1509395418
14462,160566.47597581547
8860,250444.51797942098
8377,145511.01891536373
6367,330971.30349240237
6917,193897.93476244612
4216,127711.91911756736
5806,159883.4059330474
5438,167501.3779367629
6632,139440.92731489416
2650,150400.78771772084
5396,128479.84289213334
4044,147837.11684734482
1345,136554.20577427399
856,156545.99950378743
12791,165347.10565024658
12499,290140.2538133787
12249,122462.52912949937
14641,151230.74493128312
1919,159520.62199141976
7848,136723.13413367368
10749,170536.90492071645
15554,148702.01321269313
15834,130102.25908277878
1355,132501.02500314757
15451,133011.98619423123
12401,253126.11383176807
10290,135693.31761088542
9462,117133.36496545117
3103,276965.2750794647
3420,119963.31159461377
12262,275752.05817048595
5032,128253.20293051547
8949,168275.07344011587
15567,138929.49139849402
16389,138028.8224990582
7809,90127.89306855212
8990,151275.82801145402
16089,157177.4083129451
12743,105703.76646442113
5132,110959.40651101666
1619,162672.45503358103
2428,67893.33585383088
16741,141287.8541513103
13193,151329.82370769966
12588,320538.9238898234
5067,137365.81974447754
14685,118705.28021199536
2292,156481.71686602008
5746,138992.61226387604
12578,174432.22111049184
14834,158048.80081881268
2147,156800.54196497786
8222,123489.63002062618
10419,181078.0418433881
11492,140138.91567852214
3006,142731.22874634157
8761,138350.0514245285
15371,183102.07381370344
16367,155213.85214269708
6317,161272.16413282612
10878,289587.79989807797
3895,159904.26526016515
8041,137291.85677753956
13428,329222.2259774031
14669,127593.66882437545
1006,155975.1214989145
12271,164700.56315935584
3764,370016.36977030156
7675,142592.10458057377
11709,133805.89169248074
8629,133925.14378594293
1105,262088.90546840813
6096,130800.58155090928
11727,290086.2782768405
5157,242927.36809477807
3679,122711.92207762318
1755,151021.1568052107
7391,154056.1701773167
7425,99373.97146406968
6882,354753.1615242054
10752,307164.74546899257
7472,140967.1549262337
14320,109000.86258620635
9596,142414.37588596603
5317,134741.6804531301
7378,89638.15604883706
16154,170657.77926847423
3464,137049.3304615129
4197,148688.55889877942
9477,121105.33293502897
12705,142920.73359080913
16426,143473.07315478637
1481,68048.24411160203
9946,156127.56540688663
12025,112493.22306165156
5341,172480.7103012383
9923,311960.3801959494
7953,279623.10159880517
11066,247886.27685611742
5037,163907.2392051249
2509,172395.24103796232
4937,337604.1582599107
12089,307669.7676529082
4964,122878.93595691485
16500,157247.09057756557
4625,144724.3729947929
2363,322109.8189643001
8148,163374.48505563912
3804,159332.91133454384
4584,134357.4531720296
10694,109855.92020212606
2691,155327.2183165157
2983,141621.0376411683
13563,172322.7139383575
10747,222583.76897001543
1721,143545.0735289015
2789,161111.9440609601
7214,152864.16275597241
8659,164242.5517704287
5107,173527.6659189641
3843,138740.5095191684
14610,290817.2179256407
15505,155462.77273280435
5060,149865.6203550021
16055,289574.2627522704
14963,153230.38520134697
4118,91406.6060721041
1672,122809.59547531424
3209,143189.0170246822
16515,132657.58073099522
973,133329.7475956002
12529,135699.25136406836
5896,135290.50745666889
5450,141400.8208383789
3249,173240.4857419906
8911,177221.7788568539
5898,192075.25353124997
1024,158445.01478036915
4766,162738.57825811885
15804,134021.6531703268
14303,154779.66323141256
10707,134976.0667064571
6605,299418.86536258366
1138,345171.55490254017
14088,310813.30264419835
9154,142123.6599264827
8190,143745.71313913947
398,165353.1229490043
13302,160147.86618040456
9696,97844.26099725821
16786,129892.89950632893
16230,127944.94395219517
6552,169595.01901568644
923,136300.87836096386
9602,200950.48224343793
5857,148669.94857461302
8120,139099.6827790017
7134,176423.4558473473
11726,143084.16564716736
8069,126898.36342541617
12420,154070.1805414739
8604,137053.14198374466
4854,172776.69536432056
12212,179599.90644984168
12099,352710.0221707908
3882,255220.72073957205
6995,328244.4153969401
10172,142640.16093661464
11672,152350.05718828822
12897,185981.9332105078
16097,159497.54207077148
6779,172375.68122154995
11199,135207.70709139368
10816,337891.6688745602
143,324055.0501073388
5399,247140.07437995268
3286,147603.27263442148
13706,254377.5971566933
1935,335059.16929047473
16000,173954.33874773263
2860,163503.70848735332
11407,147569.11434824823
16378,155445.1754100256
12278,139786.17730796675
3842,156478.43522977666
2692,332311.78774209286
7699,155971.77287030485
6825,147986.75129450735
7268,175043.08849227964
1477,178627.96671507275
9887,96989.47480907483
9436,136149.2187130463
3179,162123.79874598648
1350,320017.6722541361
10643,142187.6558557919
5793,138987.3729831471
11494,373894.74997291865
4206,133043.52089379265
12419,163083.55585017183
8530,132554.62120503004
5985,144575.24119773204
8908,170163.27032965323
256,108944.56293643119
7234,171991.58614310596
5648,146991.71959428702
3014,182839.31354013976
2184,154407.95696034672
9189,182429.47432298216
14884,138530.16254862188
10333,134925.03432363248
15896,131252.82460130804
13269,126621.38317889292
8603,155576.9227563028
15087,169688.35265973085
4344,166202.22868543514
7981,68382.67701745515
10908,159145.5024839417
6190,141900.52313840186
11742,145048.25640134915
9224,129023.57744166024
14667,139537.69090205958
458,121450.95910503375
2464,240465.54402675002
12320,157518.81832025503
278,139344.64145148412
2912,144276.1415416559
6698,138026.3654971127
4510,91301.8254704817
4183,156137.79055071034
5551,294761.4400892917
12187,181622.06734734875
7948,141555.1971332398
10808,127473.00271552039
12432,136946.83856101776
5356,136712.17852379108
8984,377100.6913980689
9203,174700.328599869
15412,88963.2082825293
12041,129839.86220509719
7644,305950.9536148391
7071,134632.02723628722
10685,96891.61286196453
6763,267269.3865393808
940,116779.23921603228
14959,146240.4849213052
1338,132634.59559701296
5351,119905.06047007597
6524,177625.3108252292
12516,147860.04844412746
3288,177842.75629706477
3146,244161.73038078824
3954,156857.51563790333
11955,134446.8919749277
1211,142274.78872110968
15668,136918.1728961561
1320,89371.39116030169
9108,130526.92124564969
16482,121634.18743434577
5017,136742.76221915934
8290,151583.03693856334
4304,329820.4152911073
1930,145291.53352755003
12530,155451.01148222582
11295,143745.61725751837
3002,130840.2000041156
15483,117755.57343841808
11525,157415.44079599867
13978,126051.82463240261
4885,126062.78608794037
8325,133313.45441987805
3630,124142.82546268201
9165,143568.73233177204
13945,256773.78267383503
10663,260966.67336356014
14803,167398.18626269614
7621,154000.78173641287
8205,269687.1890790619
10387,142505.06701611812
5457,131719.57733559306
10234,325573.9508345293
6251,130315.48038996109
701,152457.98123012608
7930,138380.73797753212
15028,128941.39293102254
12172,71568.47503024086
5805,131351.4702252496
7411,190806.0352741455
14806,187441.07728105705
7890,145981.8496210015
10440,153809.74667150714
14926,177651.63437315336
5381,141181.11958636722
3800,353097.1451236574
10511,156493.40557535854
9324,167766.27885094177
3313,141573.25778989418
7351,130002.9648602054
8459,144442.0275176609
9957,124799.5501287168
12024,149545.21924979117
4380,135483.34451024144
5042,128629.96325228484
13289,92428.02730512308
13407,307944.99164797517
13258,145142.39950512318
15993,167997.25558115786
12525,130247.98241260405
4062,134796.22870277986
12065,197969.05223850915
8227,151554.4969500546
11333,127773.3943658767
2867,128458.61711819604
3319,150390.45332819602
3523,178507.69552924138
7055,136794.6377571078
14930,154851.93536734654
3444,114776.06414296976
2940,341114.9775965069
6935,343904.93437355576
16116,287847.6393744507
13370,162078.48541339455
6103,156268.0637319835
7446,121935.52100123157
1859,167736.67755225347
4079,144605.04580037607
3228,139522.73583091117
9665,126501.16947895542
15957,357729.42783397035
11533,135442.72578978827
2314,118192.8243903527
4096,265331.62730321847
13437,169742.6960593974
5980,170494.56293499173
2008,144861.3222291853
6754,151042.77134647206
4129,100532.47738164337
14557,180981.43772294986
7096,187168.93334074167
14297,186092.6342420685
3967,144981.78988381568
16485,129092.99242879036
13075,328563.12735267164
14289,127757.64546841793
10988,154302.6037968563
3230,134844.169487051
13250,163424.15485638662
2559,270803.74998093717
7739,319976.1617611292
7213,126722.20004513096
6639,168540.53790330823
3164,166332.42982152422
15207,173077.89037163113
5113,153125.6527287136
3929,127725.83575182156
14493,167809.5227283294
11110,171404.4869924016
2033,142773.8039905982
16057,292722.5654367404
16709,218884.90510081552
14313,132893.3465321835
1028,189687.78190113537
7187,108585.55015330605
3738,179471.52632898834
9869,322072.2855420487
12644,161860.26380938158
3686,117282.87430139218
9196,149241.81287837657
12326,131752.14727998496
4936,155981.8971851887
13314,155997.6849493594
9857,334814.39646179805
519,135671.65386454383
8410,152812.4439669501
1720,135936.8664469137
10341,134111.87074020755
14415,140114.2633955579
10613,198470.56459446767
8027,139331.0997812646
15539,277795.95753846056
7431,280187.38591225375
1370,92825.88303987957
12708,152551.48619151328
2250,145417.73810805494
14758,82512.43685093871
8525,367915.1858029059
1538,164475.37748986867
1142,94859.01793106509
1152,143915.87683398882
9802,171983.71104838394
3331,327096.62426687765
15203,163677.2693633553
4247,159633.38539707608
1976,337100.76755680464
2346,298559.63460440515
10078,147282.76620691328
1938,142893.68768497242
7819,134855.53493856182
2168,337760.0820742396
15634,135716.8349421204
8465,263695.12591356493
9313,126158.8662692686
6539,82586.83799813408
6325,106249.44702610695
13442,150164.37019282812
9967,153174.5777931148
7893,143258.727625459
2861,143638.73316770067
11031,307277.80303022114
15073,139250.71083778414
13837,152195.1802500809
2524,164686.97045559075
8617,136254.8780613386
13513,142460.49228238317
3081,142374.46695389875
10675,342536.0281346287
1907,88159.37913902062
4872,276523.1164512989
16274,318269.95992978185
11837,229727.92333902704
16577,142020.38995246132
5231,156177.00014886478
11315,295693.7743031844
273,142505.06701611812
8363,265929.07300378504
4255,232413.84343347512
16330,152842.17613486564
11528,135241.44267471202
14799,175700.2299017991
1611,162861.95148080212
9234,157953.51372106426
1633,126865.20131063134
6791,221402.04936183785
11567,335855.16321062716
3070,144623.36088836234
12094,334600.1462952626
14335,334888.82886086206
137,137768.55628423588
7182,131989.81043480086
11718,102479.65280909206
5194,105735.21406548894
97,328006.3640810485
5118,291638.30109898705
13920,308479.0361995077
9952,140836.30001945328
15337,142309.46001560907
10243,291142.92854975036
4048,330940.665293703
171,145193.83958039875
11378,161458.22408800284
14190,153950.45002159954
15265,128075.15476881212
2740,126314.76871989925
5573,327780.55242045486
4481,243511.31441030008
2631,132758.90981618717
4984,178651.66017138574
16466,117156.61065049258
16716,114994.36836460941
15325,168329.74917073964
10115,154248.88633426747
117,304386.9178880773
5476,110363.88106859135
11757,138462.8900540588
12359,122966.9622781681
15546,133145.18322266944
8133,97915.93615471048
9018,334235.87627818953
2075,143151.45292333374
11170,317791.26856489375
15733,137326.95639242977
9280,92271.75380270352
10734,332716.6893125642
14071,145872.91067905424
7373,175166.80620044423
14736,130010.82443764561
3458,138392.90704811213
6183,140226.28706344406
7825,144332.2859958531
16775,255828.67678236408
5717,133656.78346881887
12397,120952.80289090276
8189,316128.46885442705
4423,140719.15862791843
3994,136203.37422236832
10342,145698.1022090254
10051,133632.4197438772
9453,92068.27754490644
12593,321673.240426816
1274,90497.95582260436
6933,309400.21246716485
1761,142479.0217670682
7157,346515.92514152825
15169,146014.97456914303
6792,323342.2840650274
13830,134883.7423939454
7240,167795.79440983618
3051,185489.71254839093
6550,118048.84864438653
4603,152045.73206455895
5729,126581.01554047191
13473,322353.27915151644
15104,152330.12518495848
6599,172343.12008317545
2216,137732.3055598619
8721,325111.01717062714
3645,155179.9010262472
8664,141255.74995595185
11001,138550.5851871869
753,133059.82439988633
8129,144193.98254012616
15235,149325.48180557473
3359,156043.17381019308
10424,149436.03236993824
10226,112257.5434779412
9252,140722.91437106248
3008,169283.3446293506
5849,125762.4217812972
8494,141336.83077300826
6764,134580.7451890675
12445,148666.39496571047
11716,132022.45441472615
4508,131034.68488604645
5669,139458.82129750834
11427,112222.31753909483
11065,141910.15656242677
8910,146025.59121997727
16401,109035.7236261595
11913,147135.21472787345
6221,135590.00303213886
10839,136718.92465827733
2809,166236.9803167132
13311,122933.20779387956
6866,136705.2091925424
6019,169929.9167623854
3024,164028.78291252186
1391,315370.7144240341
15904,121151.24777288648
15858,329001.68377600214
9911,141382.5538492025
16579,144482.08931810543
4394,181253.7866197617
1468,176270.773690425
12965,148212.92776470486
2249,263891.6727709769
14384,138359.0129528241
13040,121832.10476157742
8872,83332.3259888647
12864,190830.669003977
15712,150303.54205033055
14049,127530.76398707116
1840,100057.45606114098
12019,135423.76351910166
8948,132195.5541221912
15154,144285.84662655747
6943,124856.54636491775
12564,323771.9529345406
12766,125974.86634233315
7255,113060.3451432719
7962,138304.56661216126
709,128647.69728402684
4634,129814.01280854331
889,275551.11949782964
4774,120119.07302796
13890,129275.79461785856
15431,129935.37130761538
8726,345404.9502765285
10373,84327.48721960266
6413,157260.95306491342
9761,148044.4652878481
15864,131828.45055990585
6147,132819.57783284492
3384,268344.9818776011
320,138147.04006659522
8006,150591.8215982838
14395,96764.20579776622
14976,106940.55108144724
12185,294022.3615838136
4779,127549.35702967693
8551,134522.0989591031
9025,302575.4404501654
10616,225228.12904717756
7475,107247.52406590633
6341,292305.5109942023
14163,88437.15144242167
2211,133002.94785338835
10532,155183.71712039207
14338,117897.88497174808
831,169839.2734879522
3382,130602.79199961678
9209,149440.1248738755
7188,165341.3870836144
7197,220120.95848795073
11270,130539.86332826442
15918,106768.25081633343
6937,344894.62829588837
6178,128055.68453655801
10668,119630.93536617285
1413,192230.5258070269
6884,323670.1745469597
8266,140442.46751289826
14019,187472.8797104352
16764,88114.42843599814
15306,97150.5745146877
3740,272658.0930227717
5298,171920.6912405954
8319,170391.07364546452
4229,161767.1072558161
13429,158225.653772934
1753,297626.24700357806
860,153614.34085174158
14219,125976.1603782441
12113,135830.724409986
11309,129423.35842118101
9930,141436.44509698864
10570,143273.08848275544
2839,127539.5262888463
6699,136365.11670229834
16647,125502.60301627133
5325,157917.7725136477
13733,134900.04818402196
7818,188259.0927181853
12505,155311.42998206493
9489,156061.55854302456
10106,120333.14652934957
7864,130422.35933351525
5134,154302.4176648022
11859,146101.96795867028
7440,138084.06382232756
1525,327273.09461734025
7339,172072.9917882665
8,328260.48555185477
3248,124939.96980677456
8995,161455.41225567003
15178,67653.58845402321
8594,148220.8607832563
15770,167769.84118029935
15859,346241.2137497034
1735,327058.8993271923
11410,318521.15180513036
16397,143246.63583147526
3572,97525.01545530815
5501,119520.03926631072
969,137284.6426400055
6977,444773.14861357433
1233,166620.69432077816
4258,171015.32611341143
90,304422.7632099375
16650,162626.25216926765
197,109859.45594448817
12514,161781.48537138727
4367,132057.35456342576
3199,155697.13431397904
5600,142758.36704997413
11641,269032.378148641
14609,132216.79212468248
12775,150937.83774483696
14240,168763.87231003836
7933,140935.7554280967
6945,305670.88939488254
14006,267498.25207536464
6320,171973.4472096413
12061,174760.42597885063
16369,259727.21155555264
16354,320798.5472012621
3970,154349.2562070318
1048,143235.7269377731
3639,287997.8600919826
14448,258913.1202823402
2812,300966.01671100414
3932,146423.30798297212
14875,273673.891609929
8883,123620.44010224193
